Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
zjfg260551735,25,4.8,26.910262,75.783013,26.970262,75.843013,2022-03-26,21:15:00,21:30:00.0,Sandstorms,Jam ,van,Urban ,70,Sports
cdwx584680357,33,4.3,15.585658,73.743606,15.605658,73.763606,2022-02-11,08:40:00,08:55:00.0,Sandstorms,Low ,motorcycle ,Urban ,110,Jewelry
nemj326622443,34,4.7,30.893081,75.821495,31.003081,75.931495,2022-02-14,21:30:00,21:45:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,260,Shoes
juin723312217,39,4.6,25.457687,81.835585,25.507687,81.885585,2022-02-15,19:25:00,19:35:00.0,Sunny,Jam ,scooter ,Metropolitian ,110,Pet Supplies
lycg959453636,28,4.9,25.457116,81.859682,25.567116,81.969682,2022-02-12,19:20:00,19:25:00.0,Fog,Jam ,motorcycle ,Metropolitian ,195,Snacks
tkeq575876631,31,4.7,21.157735,72.768778,21.177735,72.788778,2022-03-24,10:35:00,10:40:00.0,Fog,Low ,motorcycle ,Urban ,85,Electronics
adhy126141446,36,5.0,30.899992,75.831338,30.939992,75.871338,2022-02-17,16:20:00,16:35:00.0,Cloudy,Medium ,motorcycle ,Urban ,150,Outdoors
msow126632459,35,4.3,19.875337,75.316722,19.955337,75.396722,2022-02-14,21:45:00,22:00:00.0,Windy,Jam ,motorcycle ,Metropolitian ,35,Grocery
jizi752979263,31,4.7,22.569367,88.433187,22.679367,88.543187,2022-02-12,22:55:00,23:05:00.0,Sunny,Low ,scooter ,Metropolitian ,115,Clothing
swco554194257,32,4.8,25.449872,81.836167,25.589872,81.976167,2022-02-18,19:00:00,19:10:00.0,Windy,Medium ,motorcycle ,Urban ,200,Toys
nwvt665543662,38,4.9,17.424114,78.347554,17.434114,78.357554,2022-03-28,10:20:00,10:30:00.0,Fog,Low ,scooter ,Metropolitian ,85,Apparel
srro515399226,25,4.5,23.39925,85.390464,23.42925,85.420464,2022-03-19,22:45:00,22:50:00.0,Stormy,Low ,motorcycle ,Metropolitian ,105,Books
vjjm681231827,30,4.9,15.516833,73.768172,15.526833,73.778172,2022-02-13,11:40:00,11:45:00.0,Sunny,High ,motorcycle ,Urban ,95,Electronics
uude165912149,39,5.0,21.173493,72.801953,21.183493,72.811953,2022-03-07,10:20:00,10:35:00.0,Fog,Low ,scooter ,Metropolitian ,90,Shoes
pcqw246123849,29,4.6,15.5696,73.742294,15.6496,73.822294,2022-02-14,19:20:00,19:25:00.0,Sunny,Jam ,scooter ,Metropolitian ,115,Cosmetics
srfe662476204,30,4.8,9.991703,76.293136,10.061703,76.363136,2022-02-18,22:00:00,22:10:00.0,Windy,Jam ,scooter ,Metropolitian ,140,Electronics
artq756832503,38,4.9,26.492106,80.327797,26.632106,80.467797,2022-02-16,22:45:00,22:50:00.0,Cloudy,Low ,van,Metropolitian ,140,Jewelry
swog746866519,20,4.7,22.552672,88.352885,22.612672,88.412885,2022-02-13,21:10:00,21:15:00.0,Fog,Jam ,scooter ,Metropolitian ,115,Toys
hnmk076943329,20,5.0,26.911927,75.797282,26.931927,75.817282,2022-03-21,08:45:00,09:00:00.0,Stormy,Low ,van,Metropolitian ,70,Snacks
rzwc996677452,35,4.3,10.003064,76.307589,10.053064,76.357589,2022-02-13,19:35:00,19:45:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,44,Grocery
fmio559298069,23,4.9,30.366322,78.070453,30.396322,78.100453,2022-02-11,19:10:00,19:15:00.0,Cloudy,Jam ,scooter ,Metropolitian ,130,Sports
awrt858885603,37,4.6,30.366322,78.070453,30.436322,78.140453,2022-02-12,19:30:00,19:35:00.0,Cloudy,Jam ,van,Metropolitian ,180,Snacks
yxoy826216582,33,4.9,19.254567,72.848923,19.324567,72.918923,2022-04-04,18:50:00,19:05:00.0,Sunny,Medium ,scooter ,Metropolitian ,110,Shoes
ymlc115430283,28,4.7,26.483042,80.317833,26.503042,80.337833,2022-02-15,10:20:00,10:30:00.0,Cloudy,Low ,scooter ,Urban ,80,Cosmetics
noea563641634,23,4.9,9.959778,76.296106,10.049778,76.386106,2022-02-16,20:15:00,20:30:00.0,Windy,Jam ,motorcycle ,Metropolitian ,140,Pet Supplies
qtmm977300086,35,4.7,26.47775,80.351569,26.55775,80.431569,2022-02-18,18:00:00,18:10:00.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Cosmetics
fvfv025547297,29,4.4,10.028047,76.310019,10.058047,76.340019,2022-02-15,22:20:00,22:35:00.0,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Cosmetics
neyd094643069,25,5.0,30.905562,75.832841,30.915562,75.842841,2022-02-11,11:55:00,12:00:00.0,Stormy,High ,motorcycle ,Metropolitian ,65,Books
erfi429062864,32,4.3,19.065838,72.832658,19.145838,72.912658,2022-03-10,18:30:00,18:35:00.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Kitchen
xgnx511080805,29,4.4,15.516833,73.768172,15.536833,73.788172,2022-02-17,08:45:00,08:55:00.0,Windy,Low ,motorcycle ,Metropolitian ,80,Electronics
fckk060220337,30,4.6,25.450317,81.831681,25.590317,81.971681,2022-02-18,19:25:00,19:40:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,145,Skincare
ycck118391424,31,4.8,22.753659,75.903365,22.763659,75.913365,2022-03-05,10:40:00,10:55:00.0,Stormy,Low ,motorcycle ,Metropolitian ,130,Outdoors
wfdk007729327,22,4.6,30.893244,75.821817,30.963244,75.891817,2022-02-16,20:40:00,20:45:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,24,Grocery
wmno370264578,32,5.0,25.449872,81.836167,25.519872,81.906167,2022-02-18,18:15:00,18:25:00.0,Fog,Medium ,motorcycle ,Metropolitian ,230,Outdoors
mjlg766465159,33,4.6,18.592718,73.773572,18.682718,73.863572,2022-03-16,20:55:00,21:10:00.0,Fog,Jam ,scooter ,Urban ,220,Jewelry
phku902806488,38,4.6,23.211529,77.419399,23.341529,77.549399,2022-02-16,23:35:00,23:45:00.0,Stormy,Low ,scooter ,Metropolitian ,80,Jewelry
mkgw257221223,23,4.7,23.234249,77.434007,23.304249,77.504007,2022-02-18,22:30:00,22:45:00.0,Sandstorms,Low ,scooter ,Urban ,95,Books
cpkv477462489,36,4.6,30.893081,75.821495,30.903081,75.831495,2022-02-17,09:20:00,09:35:00.0,Sunny,Low ,motorcycle ,Metropolitian ,125,Snacks
kwbp221212160,20,4.9,21.170798,72.790489,21.260798,72.880489,2022-03-16,22:50:00,23:05:00.0,Windy,Low ,motorcycle ,Metropolitian ,55,Pet Supplies
glef778899190,36,4.5,30.895817,75.813112,30.925817,75.843112,2022-02-15,20:50:00,21:00:00.0,Windy,Jam ,scooter ,Metropolitian ,140,Kitchen
msyb224791330,26,4.5,26.471529,80.313458,26.581529,80.423458,2022-02-14,19:35:00,19:45:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Kitchen
cwpl232583335,27,4.6,19.876106,75.340775,19.896106,75.360775,2022-02-13,08:45:00,09:00:00.0,Cloudy,Low ,motorcycle ,Other,19,Grocery
efhk076575360,38,4.7,26.474133,80.3481,26.524133,80.3981,2022-02-11,23:25:00,23:40:00.0,Cloudy,Low ,scooter ,Urban ,85,Snacks
elxv874845458,30,4.4,11.003669,76.976494,11.093669,77.066494,2022-03-16,19:35:00,19:40:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,175,Sports
qfkq721552495,32,3.6,19.876994,75.372353,19.966994,75.462353,2022-02-18,23:20:00,23:35:00.0,Cloudy,Low ,scooter ,Metropolitian ,190,Clothing
rrfb879878637,29,4.9,12.98041,77.640489,13.00041,77.660489,2022-03-13,09:35:00,09:45:00.0,Windy,Low ,scooter ,Urban ,80,Jewelry
gmxc278467432,35,4.9,25.450317,81.831681,25.540317,81.921681,2022-02-14,17:25:00,17:35:00.0,Windy,Medium ,motorcycle ,Metropolitian ,110,Electronics
zqaj645563431,34,5.0,27.160832,78.011608,27.170832,78.021608,2022-02-17,11:20:00,11:25:00.0,Sandstorms,High ,motorcycle ,Metropolitian ,205,Pet Supplies
czdm931980009,34,4.4,30.885915,75.788259,30.935915,75.838259,2022-02-11,18:10:00,18:25:00.0,Windy,Medium ,motorcycle ,Metropolitian ,170,Home
xkfe141444745,25,4.6,10.028047,76.310019,10.038047,76.320019,2022-02-13,08:45:00,08:55:00.0,Cloudy,Low ,scooter ,Urban ,60,Cosmetics
sdyl578715305,37,4.5,26.482581,80.315628,26.592581,80.425628,2022-02-16,19:35:00,19:40:00.0,Windy,Jam ,scooter ,Metropolitian ,180,Kitchen
zvdt857508908,22,5.0,27.158822,78.045359,27.208822,78.095359,2022-02-15,19:00:00,19:10:00.0,Sandstorms,Medium ,scooter ,Metropolitian ,105,Shoes
tyec142373908,34,4.9,9.979186,76.317361,10.029186,76.367361,2022-02-17,18:10:00,18:20:00.0,Fog,Medium ,van,Urban ,75,Apparel
yelf725111896,38,4.7,12.970221,77.645396,12.990221,77.665396,2022-03-05,09:20:00,09:30:00.0,Cloudy,Low ,motorcycle ,Metropolitian ,105,Snacks
dyjl859880832,20,4.4,25.449659,81.839744,25.499659,81.889744,2022-02-17,20:15:00,20:20:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,180,Skincare
udig368546128,20,4.6,19.207222,72.972281,19.217222,72.982281,2022-03-28,10:50:00,10:55:00.0,Cloudy,Low ,scooter ,Metropolitian ,80,Sports
ecne876859050,31,4.0,30.893234,75.82172,30.923234,75.85172,2022-02-17,21:45:00,22:00:00.0,Fog,Jam ,scooter ,Metropolitian ,160,Clothing
hmyr540127414,35,4.6,15.51315,73.78346,15.57315,73.84346,2022-02-13,22:35:00,22:50:00.0,Cloudy,Low ,motorcycle ,Metropolitian ,125,Toys
chnp351365445,22,4.4,15.303897,73.914336,15.433897,74.044336,2022-02-18,20:50:00,21:00:00.0,Cloudy,Jam ,motorcycle ,Urban ,155,Skincare
gpfh405379502,33,4.6,19.879631,75.323403,19.909631,75.353403,2022-02-15,17:40:00,17:45:00.0,Sandstorms,Medium ,scooter ,Metropolitian ,140,Electronics
cxca579650806,38,4.7,9.959778,76.296106,9.979778,76.316106,2022-02-15,09:50:00,10:00:00.0,Fog,Low ,motorcycle ,Metropolitian ,140,Jewelry
vejl190548033,32,5.0,27.160934,78.044095,27.200934,78.084095,2022-02-11,13:50:00,14:05:00.0,Fog,High ,scooter ,Metropolitian ,195,Toys
ortu643411655,38,5.0,25.453436,81.833167,25.473436,81.853167,2022-02-11,10:15:00,10:30:00.0,Cloudy,Low ,scooter ,Metropolitian ,75,Cosmetics
ksoi342235700,27,4.6,13.027018,80.254791,13.157018,80.384791,2022-03-18,22:15:00,22:25:00.0,Sunny,Low ,motorcycle ,Metropolitian ,125,Cosmetics
geap001291489,32,4.3,22.526461,88.364453,22.656461,88.494453,2022-02-16,20:40:00,20:50:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Cosmetics
krvd075961077,20,5.0,15.49395,73.827423,15.57395,73.907423,2022-02-16,20:35:00,20:45:00.0,Fog,Jam ,motorcycle ,Metropolitian ,180,Kitchen
wezi233644491,22,4.8,12.972793,80.249982,13.052793,80.329982,2022-03-02,22:00:00,22:10:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Jewelry
jkxm034348836,39,4.8,19.003517,72.82765,19.023517,72.84765,2022-03-07,10:50:00,11:05:00.0,Cloudy,Low ,motorcycle ,Metropolitian ,95,Sports
vciu495974054,39,4.6,22.651847,75.881991,22.781847,76.011991,2022-03-29,23:00:00,23:05:00.0,Fog,Low ,scooter ,Metropolitian ,130,Jewelry
zmcz761878297,33,4.1,30.340722,78.060221,30.400722,78.120221,2022-02-11,19:00:00,19:10:00.0,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Pet Supplies
sroi871228904,29,4.9,11.001753,76.986241,11.041753,77.026241,2022-03-01,15:40:00,15:45:00.0,Sunny,Medium ,scooter ,Metropolitian ,60,Cosmetics
xhly583991299,37,4.9,27.157772,78.04725,27.247772,78.13725,2022-02-12,23:00:00,23:05:00.0,Sunny,Low ,motorcycle ,Urban ,105,Outdoors
jeib431313579,33,5.0,23.214294,77.435361,23.274294,77.495361,2022-02-13,23:40:00,23:45:00.0,Windy,Low ,scooter ,Metropolitian ,100,Books
ugry150963809,22,4.4,27.195928,77.998092,27.335928,78.138092,2022-02-12,20:15:00,20:30:00.0,Fog,Jam ,van,Metropolitian ,175,Kitchen
mslo670942357,24,4.9,30.359722,78.067079,30.409722,78.117079,2022-02-17,22:20:00,22:30:00.0,Stormy,Low ,scooter ,Urban ,50,Kitchen
rsvc355892631,20,4.6,25.451517,81.832616,25.561517,81.942616,2022-02-16,20:00:00,20:10:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Clothing
yvfp858891369,26,3.2,22.727021,75.884167,22.837021,75.994167,2022-03-18,22:35:00,22:45:00.0,Sunny,Low ,motorcycle ,Metropolitian ,210,Home
vhmq449410732,35,4.7,9.957144,76.296783,9.987144,76.326783,2022-02-13,21:25:00,21:40:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,100,Clothing
wssu652403287,29,4.8,12.972793,80.249982,13.022793,80.299982,2022-03-28,21:50:00,21:55:00.0,Fog,Jam ,motorcycle ,Metropolitian ,125,Cosmetics
mdzu733265024,21,5.0,26.49095,80.318656,26.51095,80.338656,2022-02-11,09:45:00,09:50:00.0,Sandstorms,Low ,motorcycle ,Urban ,95,Snacks
jcbg151771402,27,4.5,18.554382,73.798206,18.574382,73.818206,2022-04-05,09:35:00,09:50:00.0,Windy,Low ,van,Urban ,50,Pet Supplies
lnyb893352570,35,4.6,23.374989,85.335486,23.454989,85.415486,2022-03-18,17:50:00,17:55:00.0,Fog,Medium ,motorcycle ,Metropolitian ,200,Outdoors
usdp030306121,23,4.7,10.020683,76.310631,10.130683,76.420631,2022-02-12,21:30:00,21:35:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,135,Apparel
gjbc759071313,32,4.9,17.440827,78.393391,17.570827,78.523391,2022-03-20,23:55:00,00:10:00.0,Sunny,Low ,scooter ,Metropolitian ,95,Skincare
moae461188272,23,4.7,10.96185,76.971082,10.97185,76.981082,2022-03-21,11:45:00,11:50:00.0,Cloudy,High ,scooter ,Metropolitian ,130,Skincare
qlis674126449,23,4.9,30.88722,75.804893,30.97722,75.894893,2022-02-18,21:45:00,22:00:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,105,Toys
ypai370276898,26,5.0,22.514119,88.362504,22.644119,88.492504,2022-02-18,20:55:00,21:10:00.0,Cloudy,Jam ,scooter ,Metropolitian ,210,Clothing
nztp441858015,26,4.7,21.186608,72.794136,21.276608,72.884136,2022-03-29,23:45:00,23:55:00.0,Stormy,Low ,motorcycle ,Metropolitian ,115,Toys
tshd168411940,26,4.9,26.483042,80.317833,26.553042,80.387833,2022-02-18,22:25:00,22:35:00.0,Sunny,Low ,motorcycle ,Metropolitian ,130,Shoes
vclr131979381,29,4.9,22.577821,88.400581,22.637821,88.460581,2022-02-15,21:50:00,22:00:00.0,Windy,Jam ,motorcycle ,Metropolitian ,80,Clothing
tnpk933818498,22,4.8,25.450329,81.834279,25.560329,81.944279,2022-02-14,22:50:00,22:55:00.0,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Clothing
burr685443617,23,4.9,18.994049,72.825203,19.074049,72.905203,2022-03-23,18:15:00,18:30:00.0,Sunny,Medium ,motorcycle ,Metropolitian ,90,Pet Supplies
ifun869489480,30,4.6,26.471617,80.313564,26.561617,80.403564,2022-02-14,23:30:00,23:40:00.0,Cloudy,Low ,van,Metropolitian ,130,Skincare
zvgv538353847,33,3.2,9.982834,76.283268,10.092834,76.393268,2022-02-18,23:10:00,23:25:00.0,Sunny,Low ,motorcycle ,Metropolitian ,165,Kitchen
nctt873617356,35,4.6,27.159795,78.04299,27.199795,78.08299,2022-02-13,14:10:00,14:15:00.0,Stormy,High ,scooter ,Metropolitian ,125,Kitchen
thtn157705886,28,4.8,13.049645,80.242268,13.109645,80.302268,2022-03-05,19:00:00,19:10:00.0,Cloudy,Medium ,scooter ,Metropolitian ,70,Jewelry
gyqv058421560,21,4.8,30.372202,78.077151,30.432202,78.137151,2022-02-13,19:40:00,19:55:00.0,Windy,Jam ,motorcycle ,Urban ,60,Clothing
wdlf187216685,39,4.2,9.957144,76.296783,10.087144,76.426783,2022-02-12,17:55:00,18:00:00.0,Sunny,Medium ,motorcycle ,Metropolitian ,38,Grocery
dnst235935890,30,5.0,19.875016,75.322405,19.925016,75.372405,2022-02-11,21:45:00,21:50:00.0,Sandstorms,Jam ,van,Metropolitian ,125,Books
kkoa909105805,29,4.9,30.319528,78.040267,30.379528,78.100267,2022-02-15,18:20:00,18:35:00.0,Fog,Medium ,motorcycle ,Metropolitian ,95,Toys
gcwl988017122,36,4.6,30.885915,75.788259,31.015915,75.918259,2022-02-14,19:40:00,19:55:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,145,Apparel
pcai934395428,20,4.7,17.426228,78.407495,17.516228,78.497495,2022-03-08,21:45:00,22:00:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,150,Toys
ibbn094420055,23,5.0,15.51315,73.78346,15.62315,73.89346,2022-02-16,18:50:00,19:00:00.0,Windy,Medium ,van,Metropolitian ,105,Toys
rukr466703358,30,5.0,22.651847,75.881991,22.671847,75.901991,2022-03-28,11:40:00,11:50:00.0,Sunny,High ,van,Metropolitian ,100,Sports
wmis102476046,37,4.9,30.335259,78.053162,30.405259,78.123162,2022-02-14,17:55:00,18:05:00.0,Stormy,Medium ,scooter ,Metropolitian ,125,Kitchen
uqhb640112063,39,4.8,18.53408,73.89852,18.56408,73.92852,2022-03-19,20:40:00,20:50:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,240,Outdoors
jgxr808021165,38,4.5,30.346994,78.062543,30.396994,78.112543,2022-02-15,21:40:00,21:45:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,25,Grocery
wgsd730822538,39,4.6,19.876106,75.340775,19.886106,75.350775,2022-02-17,08:25:00,08:35:00.0,Fog,Low ,scooter ,Metropolitian ,80,Electronics
gdlp555994871,20,5.0,12.299524,76.64262,12.349524,76.69262,2022-03-21,22:35:00,22:40:00.0,Sunny,Low ,scooter ,Urban ,105,Electronics
lzim326742389,22,5.0,9.982834,76.283268,10.052834,76.353268,2022-02-18,19:40:00,19:45:00.0,Fog,Jam ,motorcycle ,Metropolitian ,210,Clothing
taqe134738894,33,5.0,19.1813,72.836191,19.2513,72.906191,2022-03-10,22:10:00,22:25:00.0,Sunny,Low ,scooter ,Metropolitian ,135,Skincare
ljqj434856271,34,4.4,26.902908,75.792934,26.992908,75.882934,2022-03-16,23:30:00,23:40:00.0,Fog,Low ,motorcycle ,Metropolitian ,175,Jewelry
czzk702705850,26,4.7,26.47775,80.351569,26.56775,80.441569,2022-02-16,17:15:00,17:25:00.0,Stormy,Medium ,van,Urban ,130,Kitchen
etzo074339536,24,4.7,26.905287,75.794592,26.975287,75.864592,2022-04-04,20:00:00,20:15:00.0,Windy,Jam ,motorcycle ,Metropolitian ,145,Snacks
bnat456216280,39,5.0,21.186438,72.794115,21.206438,72.814115,2022-03-09,11:25:00,11:30:00.0,Sunny,High ,scooter ,Metropolitian ,75,Snacks
cuda860521806,25,4.6,30.873988,75.842739,31.013988,75.982739,2022-02-18,20:10:00,20:15:00.0,Windy,Jam ,scooter ,Metropolitian ,100,Cosmetics
gxlz589816499,33,4.6,19.875337,75.316722,19.915337,75.356722,2022-02-17,15:25:00,15:40:00.0,Sandstorms,Medium ,van,Urban ,165,Outdoors
gfzy414648981,21,4.6,27.158822,78.045359,27.188822,78.075359,2022-02-15,22:50:00,22:55:00.0,Fog,Low ,motorcycle ,Urban ,105,Electronics
yjyy522372368,30,4.3,15.5696,73.742294,15.6396,73.812294,2022-02-14,20:40:00,20:45:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,180,Sports
ehbr597831497,39,3.7,19.12663,72.829976,19.19663,72.899976,2022-03-31,21:35:00,21:50:00.0,Windy,Jam ,van,Metropolitian ,190,Cosmetics
daca653040065,38,4.7,9.966783,76.242981,10.056783,76.332981,2022-02-14,19:35:00,19:40:00.0,Fog,Jam ,motorcycle ,Metropolitian ,240,Pet Supplies
xyxe025340688,34,4.5,27.163303,78.057044,27.173303,78.067044,2022-02-11,08:25:00,08:35:00.0,Fog,Low ,motorcycle ,Metropolitian ,115,Pet Supplies
yojc945205659,35,4.2,30.893234,75.82172,31.003234,75.93172,2022-02-14,20:20:00,20:30:00.0,Sunny,Jam ,scooter ,Metropolitian ,155,Pet Supplies
cemc107076705,23,5.0,13.086438,80.220672,13.216439,80.350672,2022-03-31,19:45:00,19:50:00.0,Cloudy,Jam ,scooter ,Metropolitian ,210,Skincare
olgd277076140,34,4.2,22.551084,88.354127,22.591084,88.394127,2022-02-15,15:30:00,15:35:00.0,Sandstorms,Medium ,scooter ,Metropolitian ,155,Snacks
ytrb133155518,36,4.0,19.875908,75.358888,19.885908,75.368888,2022-02-13,11:50:00,12:05:00.0,Stormy,High ,van,Metropolitian ,170,Sports
ktdb730789698,39,4.7,27.16185,78.040165,27.22185,78.100165,2022-02-11,21:25:00,21:40:00.0,Windy,Jam ,van,Metropolitian ,155,Apparel
xrlt366638110,36,4.7,27.16185,78.040165,27.19185,78.070165,2022-02-11,22:25:00,22:35:00.0,Fog,Low ,van,Urban ,80,Cosmetics
ysbx000851170,31,4.8,30.885915,75.788259,30.925915,75.828259,2022-02-15,14:40:00,14:45:00.0,Sandstorms,High ,motorcycle ,Metropolitian ,165,Apparel
rzkc987910743,34,4.6,22.311603,73.165012,22.361603,73.215012,2022-03-01,17:30:00,17:40:00.0,Cloudy,Medium ,scooter ,Urban ,85,Snacks
dqwe078465386,33,4.5,22.538731,88.364878,22.558731,88.384878,2022-02-17,09:15:00,09:25:00.0,Cloudy,Low ,motorcycle ,Urban ,75,Sports
rrmw152330332,38,4.5,17.430448,78.418213,17.560448,78.548213,2022-03-04,21:15:00,21:30:00.0,Sandstorms,Jam ,van,Metropolitian ,180,Kitchen
yzlk234078319,33,4.0,26.482581,80.315628,26.542581,80.375628,2022-02-15,19:50:00,19:55:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,170,Outdoors
uvpz110555099,24,4.7,25.451517,81.832616,25.581517,81.962616,2022-02-12,19:35:00,19:40:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,140,Skincare
fxeb297059998,25,4.8,30.890184,75.829615,30.930184,75.869615,2022-02-13,15:55:00,16:10:00.0,Stormy,Medium ,motorcycle ,Metropolitian ,140,Sports
qfyf140844292,20,5.0,13.02978,80.208812,13.08978,80.268812,2022-03-30,21:35:00,21:45:00.0,Fog,Jam ,motorcycle ,Metropolitian ,155,Shoes
mzcj971069534,20,4.7,27.163303,78.057044,27.223303,78.117044,2022-02-11,17:10:00,17:25:00.0,Stormy,Medium ,scooter ,Urban ,145,Outdoors
bfnj630604862,30,4.7,25.443994,81.860187,25.493994,81.910187,2022-02-11,18:45:00,19:00:00.0,Windy,Medium ,motorcycle ,Urban ,130,Clothing
kwif483952314,38,4.2,23.214459,77.434976,23.284459,77.504976,2022-02-14,19:15:00,19:25:00.0,Cloudy,Jam ,scooter ,Metropolitian ,215,Snacks
klzm420621861,35,4.8,18.994237,72.825553,19.014237,72.845553,2022-03-05,11:35:00,11:50:00.0,Cloudy,High ,motorcycle ,Metropolitian ,155,Skincare
hkqb392343576,31,4.4,9.982834,76.283268,10.012834,76.313268,2022-02-13,17:45:00,17:55:00.0,Windy,Medium ,motorcycle ,Metropolitian ,190,Home
tiij798359162,38,5.0,22.538999,88.322337,22.548999,88.332337,2022-02-13,09:25:00,09:35:00.0,Sandstorms,Low ,motorcycle ,Urban ,125,Toys
zcnl520720174,25,4.6,30.362686,78.06889,30.382686,78.08889,2022-02-11,10:50:00,10:55:00.0,Fog,Low ,motorcycle ,Metropolitian ,60,Toys
jkjw564436541,35,5.0,11.008638,76.984311,11.018638,76.994311,2022-03-30,10:10:00,10:20:00.0,Fog,Low ,motorcycle ,Urban ,95,Jewelry
bcxw646414705,35,5.0,10.006881,76.345397,10.136881,76.475397,2022-02-16,23:35:00,23:45:00.0,Windy,Low ,van,Metropolitian ,75,Outdoors
gibl083102756,26,4.8,9.979186,76.317361,10.039186,76.377361,2022-02-11,19:30:00,19:35:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,120,Home
hzfp017766357,39,4.2,25.450317,81.831681,25.460317,81.841681,2022-02-13,10:50:00,10:55:00.0,Stormy,Low ,motorcycle ,Metropolitian ,165,Sports
jivb933415964,37,4.8,17.458998,78.500366,17.588998,78.630366,2022-03-12,17:20:00,17:35:00.0,Cloudy,Medium ,motorcycle ,Metropolitian ,195,Snacks
oqou379419202,36,4.3,21.183434,72.814492,21.223434,72.854492,2022-03-07,12:10:00,12:20:00.0,Windy,High ,motorcycle ,Other,210,Electronics
hair904054228,26,4.9,22.547186,88.35068,22.657186,88.46068,2022-02-18,19:10:00,19:15:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,135,Sports
fros022634677,27,4.6,30.366322,78.070453,30.376322,78.080453,2022-02-11,08:35:00,08:50:00.0,Cloudy,Low ,scooter ,Metropolitian ,70,Toys
hawy036999733,29,5.0,22.514119,88.362504,22.564119,88.412504,2022-02-13,20:45:00,20:50:00.0,Sunny,Jam ,motorcycle ,Urban ,80,Snacks
uuby740178884,29,4.7,30.359722,78.067079,30.399722,78.107079,2022-02-11,14:45:00,15:00:00.0,Sandstorms,High ,motorcycle ,Metropolitian ,115,Snacks
egfp750620368,22,4.6,27.165108,78.015053,27.305108,78.155053,2022-02-16,23:20:00,23:30:00.0,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery
spei807774896,20,2.6,27.159795,78.04299,27.239795,78.12299,2022-02-16,23:40:00,23:45:00.0,Sunny,Low ,motorcycle ,Metropolitian ,215,Kitchen
zled996255129,36,3.7,26.47,80.35,26.61,80.49,2022-02-14,19:20:00,19:25:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,195,Sports
hrkl470267474,34,4.8,12.299524,76.64262,12.309524,76.65262,2022-04-03,09:50:00,09:55:00.0,Sunny,Low ,motorcycle ,Urban ,135,Electronics
muav439134436,30,3.6,25.453436,81.833167,25.523436,81.903167,2022-02-14,23:00:00,23:15:00.0,Fog,Low ,scooter ,Metropolitian ,185,Jewelry
oing184026074,36,3.7,22.308096,73.167753,22.418096,73.277753,2022-03-10,23:40:00,23:45:00.0,Cloudy,Low ,scooter ,Metropolitian ,185,Apparel
jhec331514262,21,4.6,30.361281,78.068022,30.451281,78.158022,2022-02-14,21:30:00,21:45:00.0,Sandstorms,Jam ,motorcycle ,Urban ,175,Apparel
ztqw448791805,22,4.6,26.474986,80.342796,26.514986,80.382796,2022-02-13,16:25:00,16:30:00.0,Fog,Medium ,van,Urban ,90,Shoes
bnyu168728677,27,4.6,27.159795,78.04299,27.229795,78.11299,2022-02-18,19:15:00,19:30:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,165,Kitchen
xspt750716306,20,4.8,23.218998,77.373573,23.298998,77.453573,2022-02-14,19:10:00,19:25:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Skincare
eygk891519023,30,4.9,15.576683,73.75575,15.616683,73.79575,2022-02-13,13:45:00,13:55:00.0,Sandstorms,High ,motorcycle ,Metropolitian ,135,Toys
